District Name,Neighborhood Name,Weekday,Year,Month,Day,Victims
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,10,17,1
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,7,31,1
Les Corts,les Corts,Monday,2018,10,1,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,3,9,1
Les Corts,Pedralbes,Wednesday,2018,5,2,1
Sarrià-Sant Gervasi,Sarrià,Thursday,2018,12,27,0
Sarrià-Sant Gervasi,Sarrià,Sunday,2018,9,30,1
Eixample,la Dreta de l'Eixample,Friday,2018,1,12,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,14,1
Eixample,la Dreta de l'Eixample,Sunday,2018,3,18,0
Eixample,la Dreta de l'Eixample,Friday,2018,11,23,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,11,7,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,10,12,1
Eixample,la Dreta de l'Eixample,Saturday,2018,12,8,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,12,11,1
Eixample,la Dreta de l'Eixample,Monday,2018,8,6,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,7,4,1
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,2018,2,25,2
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,4,9,1
Les Corts,les Corts,Friday,2018,10,5,1
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,12,20,0
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,1,23,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,12,11,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,10,8,1
Eixample,la Dreta de l'Eixample,Monday,2018,9,17,2
Les Corts,les Corts,Monday,2018,3,19,2
Eixample,la Dreta de l'Eixample,Tuesday,2018,5,29,1
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,2018,3,11,2
Les Corts,les Corts,Monday,2018,8,13,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,1,17,0
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,2018,10,13,1
Eixample,l'Antiga Esquerra de l'Eixample,Sunday,2018,5,13,2
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,2,7,1
Eixample,la Dreta de l'Eixample,Monday,2018,10,1,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,1,2,0
Eixample,la Dreta de l'Eixample,Friday,2018,5,18,0
Eixample,la Dreta de l'Eixample,Thursday,2018,3,1,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,12,3,2
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,2018,3,10,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,6,8,1
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,6,28,1
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,9,27,1
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,10,18,1
Eixample,la Dreta de l'Eixample,Saturday,2018,1,20,2
Les Corts,Pedralbes,Tuesday,2018,7,17,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,7,4,1
Sant Martí,la Vila Olímpica del Poblenou,Tuesday,2018,7,17,2
Sant Martí,la Vila Olímpica del Poblenou,Friday,2018,2,16,1
Sant Martí,la Vila Olímpica del Poblenou,Monday,2018,6,25,0
Eixample,la Dreta de l'Eixample,Monday,2018,12,10,1
Eixample,la Dreta de l'Eixample,Saturday,2018,6,23,1
Eixample,la Dreta de l'Eixample,Friday,2018,7,6,1
Eixample,la Dreta de l'Eixample,Saturday,2018,8,11,0
Les Corts,Pedralbes,Friday,2018,4,13,1
Sant Martí,la Vila Olímpica del Poblenou,Monday,2018,4,30,2
Les Corts,les Corts,Friday,2018,3,16,0
Les Corts,les Corts,Wednesday,2018,9,12,1
Sant Martí,la Vila Olímpica del Poblenou,Wednesday,2018,5,9,1
Sant Martí,la Vila Olímpica del Poblenou,Saturday,2018,9,22,1
Les Corts,Pedralbes,Friday,2018,10,26,1
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,2018,3,10,1
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,4,3,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,3,5,2
Les Corts,les Corts,Monday,2018,11,12,4
Les Corts,les Corts,Friday,2018,3,16,2
Eixample,la Dreta de l'Eixample,Thursday,2018,9,13,2
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,5,7,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,2,28,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,3,7,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,10,2,1
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,8,7,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,11,28,2
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,12,14,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,1,8,1
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,2,6,1
Sant Martí,la Vila Olímpica del Poblenou,Friday,2018,1,26,4
Sant Martí,la Vila Olímpica del Poblenou,Friday,2018,5,4,5
Sant Martí,la Vila Olímpica del Poblenou,Wednesday,2018,3,21,1
Eixample,la Dreta de l'Eixample,Monday,2018,7,30,0
Sant Martí,la Vila Olímpica del Poblenou,Friday,2018,10,26,1
Eixample,la Dreta de l'Eixample,Monday,2018,12,10,2
Eixample,la Dreta de l'Eixample,Saturday,2018,3,10,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,4,10,1
Eixample,la Dreta de l'Eixample,Monday,2018,8,27,1
Eixample,la Dreta de l'Eixample,Sunday,2018,12,2,1
Eixample,la Dreta de l'Eixample,Saturday,2018,10,6,2
Les Corts,les Corts,Wednesday,2018,7,25,1
Les Corts,les Corts,Wednesday,2018,1,17,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,10,19,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,4,20,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,4,18,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,7,16,1
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,8,16,2
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,5,7,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,9,21,2
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,3,5,1
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,1,25,1
Eixample,la Dreta de l'Eixample,Friday,2018,4,6,1
Eixample,la Dreta de l'Eixample,Monday,2018,10,22,1
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tuesday,2018,6,5,2
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,2,20,1
Les Corts,les Corts,Saturday,2018,5,12,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,4,9,2
Les Corts,les Corts,Tuesday,2018,11,20,3
Les Corts,les Corts,Monday,2018,9,3,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,4,23,1
Les Corts,les Corts,Saturday,2018,9,29,2
Les Corts,les Corts,Wednesday,2018,5,16,1
Eixample,la Dreta de l'Eixample,Monday,2018,7,2,1
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,5,8,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,6,25,0
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,4,9,1
Les Corts,les Corts,Friday,2018,7,13,4
Les Corts,les Corts,Wednesday,2018,3,14,2
Eixample,la Dreta de l'Eixample,Friday,2018,11,9,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,10,23,1
Sant Martí,la Vila Olímpica del Poblenou,Tuesday,2018,4,10,1
Sant Martí,el Parc i la Llacuna del Poblenou,Monday,2018,7,16,1
Eixample,la Dreta de l'Eixample,Friday,2018,12,21,2
Sant Martí,la Vila Olímpica del Poblenou,Monday,2018,1,29,1
Eixample,la Dreta de l'Eixample,Thursday,2018,7,26,2
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,2018,2,17,1
Les Corts,les Corts,Friday,2018,3,30,0
Eixample,la Dreta de l'Eixample,Thursday,2018,12,27,2
Les Corts,les Corts,Wednesday,2018,11,21,1
Les Corts,les Corts,Monday,2018,11,12,2
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,3,5,1
Eixample,la Dreta de l'Eixample,Friday,2018,12,14,2
Les Corts,Pedralbes,Tuesday,2018,12,25,1
Eixample,la Dreta de l'Eixample,Monday,2018,1,29,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,1,12,1
Sant Martí,la Vila Olímpica del Poblenou,Tuesday,2018,12,11,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,6,15,2
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,2018,6,21,0
Sant Martí,la Vila Olímpica del Poblenou,Sunday,2018,9,30,1
Les Corts,les Corts,Friday,2018,1,26,1
Eixample,la Dreta de l'Eixample,Friday,2018,4,20,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,10,2
Les Corts,les Corts,Wednesday,2018,3,21,1
Les Corts,les Corts,Thursday,2018,9,6,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,7,4,1
Sant Martí,el Parc i la Llacuna del Poblenou,Thursday,2018,3,8,1
Les Corts,Pedralbes,Tuesday,2018,5,29,1
Eixample,l'Antiga Esquerra de l'Eixample,Wednesday,2018,9,19,1
Sant Martí,el Parc i la Llacuna del Poblenou,Sunday,2018,4,15,1
Eixample,l'Antiga Esquerra de l'Eixample,Saturday,2018,4,21,1
Les Corts,Pedralbes,Saturday,2018,3,24,0
Sant Martí,el Parc i la Llacuna del Poblenou,Tuesday,2018,3,6,1
Sant Martí,el Parc i la Llacuna del Poblenou,Sunday,2018,4,8,1
Eixample,l'Antiga Esquerra de l'Eixample,Tuesday,2018,11,20,1
Eixample,la Dreta de l'Eixample,Friday,2018,1,12,2
Eixample,la Dreta de l'Eixample,Saturday,2018,6,9,2
Eixample,la Dreta de l'Eixample,Saturday,2018,11,17,1
Eixample,la Dreta de l'Eixample,Monday,2018,5,28,0
Eixample,la Dreta de l'Eixample,Tuesday,2018,1,9,1
Eixample,la Dreta de l'Eixample,Thursday,2018,11,22,2
Eixample,l'Antiga Esquerra de l'Eixample,Thursday,2018,9,20,1
Sarrià-Sant Gervasi,Sarrià,Tuesday,2018,3,20,1
Eixample,la Dreta de l'Eixample,Tuesday,2018,2,27,1
Eixample,la Dreta de l'Eixample,Saturday,2018,11,3,1
Les Corts,Pedralbes,Tuesday,2018,12,4,1
Eixample,la Dreta de l'Eixample,Friday,2018,2,9,4
Eixample,la Dreta de l'Eixample,Saturday,2018,9,15,3
Eixample,la Dreta de l'Eixample,Thursday,2018,11,1,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,2,14,2
Sarrià-Sant Gervasi,Sarrià,Monday,2018,3,12,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,4,30,1
Les Corts,les Corts,Friday,2018,2,2,1
Les Corts,les Corts,Wednesday,2018,2,28,1
Eixample,la Dreta de l'Eixample,Thursday,2018,1,25,1
Eixample,l'Antiga Esquerra de l'Eixample,Friday,2018,11,2,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,5,7,1
Sant Martí,la Vila Olímpica del Poblenou,Friday,2018,12,7,1
Sant Martí,la Vila Olímpica del Poblenou,Wednesday,2018,12,19,2
Sant Martí,el Parc i la Llacuna del Poblenou,Wednesday,2018,10,31,1
Sant Martí,el Parc i la Llacuna del Poblenou,Saturday,2018,7,28,2
Sant Martí,el Parc i la Llacuna del Poblenou,Thursday,2018,2,22,1
Sant Martí,el Parc i la Llacuna del Poblenou,Friday,2018,3,16,2
Eixample,la Dreta de l'Eixample,Saturday,2018,12,1,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,5,9,1
Eixample,la Dreta de l'Eixample,Monday,2018,7,30,1
Eixample,la Dreta de l'Eixample,Wednesday,2018,10,3,1
Sant Martí,la Vila Olímpica del Poblenou,Saturday,2018,3,24,2
Sant Martí,la Vila Olímpica del Poblenou,Friday,2018,12,7,1
Eixample,l'Antiga Esquerra de l'Eixample,Monday,2018,6,18,0
Les Corts,Pedralbes,Friday,2018,3,30,2
Eixample,la Dreta de l'Eixample,Friday,2018,12,28,1
Les Corts,les Corts,Friday,2018,11,2,2
Les Corts,les Corts,Tuesday,2018,2,27,1
Les Corts,les Corts,Thursday,2018,8,23,5
Les Corts,les Corts,Friday,2018,4,27,1
Les Corts,les Corts,Tuesday,2018,5,1,4
